id,image_name,sample_group,pixel_north_east_x,pixel_north_east_y,pixel_south_west_x,pixel_south_west_y
1511,3_20161010_0236,positive,12068,4800,11998,4878
1512,3_20161010_0236,positive,12197,4706,12127,4784
1513,3_20161010_0236,positive,11724,4595,11654,4673
1514,3_20161010_0236,positive,12448,4049,12378,4127
1515,3_20161010_0236,positive,12637,3748,12567,3826
1516,3_20161010_0236,positive,12812,3796,12742,3874
1517,3_20161010_0236,positive,12987,3658,12917,3736
1518,3_20161010_0236,positive,12958,3534,12888,3612
1519,3_20161010_0236,positive,12962,3754,12892,3832
1520,3_20161010_0236,positive,13220,3713,13150,3791
1521,3_20161010_0236,positive,12967,3917,12897,3995
1522,3_20161010_0236,positive,12335,3451,12265,3529
1523,3_20161010_0236,positive,12751,3413,12681,3491
1524,3_20161010_0236,positive,12688,3196,12618,3274
1525,3_20161010_0236,positive,12317,3283,12247,3361
1526,3_20161010_0236,positive,12426,3014,12356,3092
1527,3_20161010_0236,positive,12334,2977,12264,3055
1528,3_20161010_0236,positive,12118,3128,12048,3206
1529,3_20161010_0236,positive,12323,2844,12253,2922
1530,3_20161010_0236,positive,12288,2893,12218,2971
1531,3_20161010_0236,positive,12765,3029,12695,3107
1532,3_20161010_0236,positive,12687,2839,12617,2917
1533,3_20161010_0236,positive,12786,2757,12716,2835
1534,3_20161010_0236,positive,12626,3055,12556,3133
1535,3_20161010_0236,positive,12426,2705,12356,2783
1536,3_20161010_0236,positive,12414,2786,12344,2864
1537,3_20161010_0236,positive,12879,3010,12809,3088
1538,3_20161010_0236,positive,12987,3309,12917,3387
1539,3_20161010_0236,positive,13284,3267,13214,3345
1540,3_20161010_0236,positive,13342,3184,13272,3262
1541,3_20161010_0236,positive,13133,3220,13063,3298
1542,3_20161010_0236,positive,13127,3769,13057,3847
1543,3_20161010_0236,positive,13142,3698,13072,3776
1544,3_20161010_0236,positive,13095,3903,13025,3981
1545,3_20161010_0236,positive,13028,3885,12958,3963
1546,3_20161010_0236,positive,13069,3983,12999,4061
1547,3_20161010_0236,positive,13658,3985,13588,4063
1548,3_20161010_0236,positive,13654,3922,13584,4000
1549,3_20161010_0236,positive,13790,4070,13720,4148
1550,3_20161010_0236,positive,13495,4129,13425,4207
1551,3_20161010_0236,positive,13884,3881,13814,3959
1552,3_20161010_0236,positive,13858,3824,13788,3902
1553,3_20161010_0236,positive,14069,3826,13999,3904
1554,3_20161010_0236,positive,13866,3626,13796,3704
1555,3_20161010_0236,positive,13928,3542,13858,3620
1556,3_20161010_0236,positive,14074,3503,14004,3581
1557,3_20161010_0236,positive,13903,3474,13833,3552
1558,3_20161010_0236,positive,13306,3612,13236,3690
1559,3_20161010_0236,positive,13289,3481,13219,3559
1560,3_20161010_0236,positive,13028,3182,12958,3260
1561,3_20161010_0236,positive,14054,3681,13984,3759
1562,3_20161010_0236,positive,14111,3584,14041,3662
1563,3_20161010_0236,positive,14202,3678,14132,3756
1564,3_20161010_0236,positive,14006,3745,13936,3823
1565,3_20161010_0236,positive,14154,3732,14084,3810
1566,3_20161010_0236,positive,14285,3702,14215,3780
1567,3_20161010_0236,positive,14360,3536,14290,3614
1568,3_20161010_0236,positive,14425,3542,14355,3620
1569,3_20161010_0236,positive,14341,3694,14271,3772
1570,3_20161010_0236,positive,14375,3735,14305,3813
1571,3_20161010_0236,positive,14205,3961,14135,4039
1572,3_20161010_0236,positive,14180,4009,14110,4087
1573,3_20161010_0236,positive,14258,4162,14188,4240
1574,3_20161010_0236,positive,14292,4113,14222,4191
1575,3_20161010_0236,positive,14258,4207,14188,4285
1576,3_20161010_0236,positive,13980,4296,13910,4374
1577,3_20161010_0236,positive,14106,4392,14036,4470
1578,3_20161010_0236,positive,14178,4411,14108,4489
1579,3_20161010_0236,positive,14505,4394,14435,4472
1580,3_20161010_0236,positive,13930,4479,13860,4557
1581,3_20161010_0236,positive,13635,4672,13565,4750
1582,3_20161010_0236,positive,13691,4827,13621,4905
1583,3_20161010_0236,positive,14139,4760,14069,4838
1584,3_20161010_0236,positive,14339,4742,14269,4820
1585,3_20161010_0236,positive,13427,4815,13357,4893
1586,3_20161010_0236,positive,13308,4684,13238,4762
1587,3_20161010_0236,positive,13344,4859,13274,4937
1588,3_20161010_0236,positive,13129,4929,13059,5007
1589,3_20161010_0236,positive,13275,5012,13205,5090
1590,3_20161010_0236,positive,13242,4943,13172,5021
1591,3_20161010_0236,positive,13356,4917,13286,4995
1592,3_20161010_0236,positive,13470,4906,13400,4984
1593,3_20161010_0236,positive,13812,4946,13742,5024
1594,3_20161010_0236,positive,13474,5089,13404,5167
1595,3_20161010_0236,positive,13538,5094,13468,5172
1596,3_20161010_0236,positive,13348,5039,13278,5117
1597,3_20161010_0236,positive,13381,4968,13311,5046
1598,3_20161010_0236,positive,13427,4972,13357,5050
1599,3_20161010_0236,positive,13323,5098,13253,5176
1600,3_20161010_0236,positive,13378,5121,13308,5199
1601,3_20161010_0236,positive,13346,5140,13276,5218
1602,3_20161010_0236,positive,13182,5108,13112,5186
1603,3_20161010_0236,positive,13126,5073,13056,5151
1604,3_20161010_0236,positive,13026,5120,12956,5198
1605,3_20161010_0236,positive,13166,5312,13096,5390
1606,3_20161010_0236,positive,13318,5255,13248,5333
1607,3_20161010_0236,positive,13525,5316,13455,5394
1608,3_20161010_0236,positive,13459,5210,13389,5288
1609,3_20161010_0236,positive,13462,5150,13392,5228
1610,3_20161010_0236,positive,13762,5328,13692,5406
1611,3_20161010_0236,positive,13489,5393,13419,5471
1612,3_20161010_0236,positive,13607,5462,13537,5540
1613,3_20161010_0236,positive,13244,5516,13174,5594
1614,3_20161010_0236,positive,12913,5613,12843,5691
1615,3_20161010_0236,positive,13067,5658,12997,5736
1616,3_20161010_0236,positive,13044,5726,12974,5804
1617,3_20161010_0236,positive,13008,5760,12938,5838
1618,3_20161010_0236,positive,12848,5690,12778,5768
1619,3_20161010_0236,positive,13288,5767,13218,5845
1620,3_20161010_0236,positive,13467,5796,13397,5874
1621,3_20161010_0236,positive,13345,5613,13275,5691
1622,3_20161010_0236,positive,13349,5552,13279,5630
1623,3_20161010_0236,positive,13515,5606,13445,5684
1624,3_20161010_0236,positive,13660,5688,13590,5766
1625,3_20161010_0236,positive,13581,5818,13511,5896
1626,3_20161010_0236,positive,13689,5891,13619,5969
1627,3_20161010_0236,positive,13740,5926,13670,6004
1628,3_20161010_0236,positive,13374,5891,13304,5969
1629,3_20161010_0236,positive,13313,5963,13243,6041
1630,3_20161010_0236,positive,13150,6054,13080,6132
1631,3_20161010_0236,positive,13221,6012,13151,6090
1632,3_20161010_0236,positive,13194,5975,13124,6053
1633,3_20161010_0236,positive,13249,6114,13179,6192
1634,3_20161010_0236,positive,13525,6197,13455,6275
1635,3_20161010_0236,positive,13719,6115,13649,6193
1636,3_20161010_0236,positive,13713,6241,13643,6319
1637,3_20161010_0236,positive,13436,6312,13366,6390
1638,3_20161010_0236,positive,13144,6355,13074,6433
1639,3_20161010_0236,positive,13265,6409,13195,6487
1640,3_20161010_0236,positive,13029,6501,12959,6579
1641,3_20161010_0236,positive,12850,6280,12780,6358
1642,3_20161010_0236,positive,13155,6191,13085,6269
1643,3_20161010_0236,positive,13168,6232,13098,6310
1644,3_20161010_0236,positive,13870,6596,13800,6674
1645,3_20161010_0236,positive,13589,6650,13519,6728
1646,3_20161010_0236,positive,13278,6798,13208,6876
1647,3_20161010_0236,positive,12930,6810,12860,6888
1648,3_20161010_0236,positive,12860,6777,12790,6855
1649,3_20161010_0236,positive,12713,6708,12643,6786
1650,3_20161010_0236,positive,12699,6655,12629,6733
1651,3_20161010_0236,positive,12430,6636,12360,6714
1652,3_20161010_0236,positive,12336,6700,12266,6778
1653,3_20161010_0236,positive,12375,6726,12305,6804
1654,3_20161010_0236,positive,12408,6766,12338,6844
1655,3_20161010_0236,positive,12728,6875,12658,6953
1656,3_20161010_0236,positive,12697,6386,12627,6464
1657,3_20161010_0236,positive,12719,6328,12649,6406
1658,3_20161010_0236,positive,12563,6207,12493,6285
1659,3_20161010_0236,positive,12177,6344,12107,6422
1660,3_20161010_0236,positive,12069,6273,11999,6351
1661,3_20161010_0236,positive,11888,6690,11818,6768
1662,3_20161010_0236,positive,12295,7896,12225,7974
1663,3_20161010_0236,positive,12268,7947,12198,8025
1664,3_20161010_0236,positive,12065,8419,11995,8497
1665,3_20161010_0236,positive,12142,8419,12072,8497
1666,3_20161010_0236,positive,11552,8658,11482,8736
1667,3_20161010_0236,positive,11871,8943,11801,9021
1668,3_20161010_0236,positive,11910,9155,11840,9233
1669,3_20161010_0236,positive,12133,9222,12063,9300
1670,3_20161010_0236,positive,12372,9234,12302,9312
1671,3_20161010_0236,positive,11259,9306,11189,9384
1672,3_20161010_0236,positive,11286,9348,11216,9426
1673,3_20161010_0236,positive,11356,9331,11286,9409
1674,3_20161010_0236,positive,11072,9405,11002,9483
1675,3_20161010_0236,positive,11384,9287,11314,9365
1676,3_20161010_0236,positive,11163,9123,11093,9201
1677,3_20161010_0236,positive,10757,9397,10687,9475
1678,3_20161010_0236,positive,10757,9397,10687,9475
1679,3_20161010_0236,positive,10754,9588,10684,9666
1680,3_20161010_0236,positive,10828,9428,10758,9506
1681,3_20161010_0236,positive,10828,9386,10758,9464
1682,3_20161010_0236,positive,11150,9569,11080,9647
1683,3_20161010_0236,positive,11283,9711,11213,9789
1684,3_20161010_0236,positive,11005,9804,10935,9882
1685,3_20161010_0236,positive,11137,9750,11067,9828
1686,3_20161010_0236,positive,11077,9955,11007,10033
1687,3_20161010_0236,positive,11138,10042,11068,10120
1688,3_20161010_0236,positive,10883,10036,10813,10114
1689,3_20161010_0236,positive,10936,10011,10866,10089
1690,3_20161010_0236,positive,10889,10164,10819,10242
1691,3_20161010_0236,positive,11287,9987,11217,10065
1692,3_20161010_0236,positive,10553,10171,10483,10249
1693,3_20161010_0236,positive,10739,9963,10669,10041
1694,3_20161010_0236,positive,10616,9779,10546,9857
1695,3_20161010_0236,positive,10573,9747,10503,9825
1696,3_20161010_0236,positive,10443,10078,10373,10156
1697,3_20161010_0236,positive,10287,10186,10217,10264
1698,3_20161010_0236,positive,10287,10186,10217,10264
1699,3_20161010_0236,positive,10038,10530,9968,10608
1700,3_20161010_0236,negative,10308,10366,10238,10444
1701,3_20161010_0236,negative,10301,10497,10231,10575
1702,3_20161010_0236,negative,10227,10405,10157,10483
1703,3_20161010_0236,negative,9937,10560,9867,10638
1704,3_20161010_0236,negative,9694,10312,9624,10390
1705,3_20161010_0236,negative,9800,10191,9730,10269
1706,3_20161010_0236,positive,9472,10580,9402,10658
1707,3_20161010_0236,positive,9318,10620,9248,10698
1708,3_20161010_0236,positive,9173,10608,9103,10686
1709,3_20161010_0236,positive,9535,10336,9465,10414
1710,3_20161010_0236,positive,9342,10304,9272,10382
1711,3_20161010_0236,positive,9381,10129,9311,10207
1712,3_20161010_0236,positive,9106,10277,9036,10355
1713,3_20161010_0236,positive,9236,10802,9166,10880
1714,3_20161010_0236,positive,9381,10749,9311,10827
1715,3_20161010_0236,positive,9076,10821,9006,10899
1716,3_20161010_0236,positive,9146,10872,9076,10950
1717,3_20161010_0236,positive,9146,10872,9076,10950
1718,3_20161010_0236,positive,9052,11105,8982,11183
1719,3_20161010_0236,positive,9383,11055,9313,11133
1720,3_20161010_0236,positive,9044,11371,8974,11449
1721,3_20161010_0236,positive,9279,11409,9209,11487
1722,3_20161010_0236,positive,8959,11361,8889,11439
1723,3_20161010_0236,positive,8722,11542,8652,11620
1724,3_20161010_0236,positive,8810,11575,8740,11653
1725,3_20161010_0236,positive,8816,11491,8746,11569
1726,3_20161010_0236,positive,8976,11687,8906,11765
1727,3_20161010_0236,positive,8922,11732,8852,11810
1728,3_20161010_0236,positive,8493,11350,8423,11426
1729,3_20161010_0236,positive,8415,11553,8345,11629
1730,3_20161010_0236,positive,8335,11211,8265,11287
1731,3_20161010_0236,positive,8556,11109,8486,11185
1732,3_20161010_0236,positive,8141,11209,8071,11285
1733,3_20161010_0236,positive,7874,11343,7804,11419
1734,3_20161010_0236,positive,7911,11367,7841,11443
1735,3_20161010_0236,positive,8397,11637,8327,11713
1736,3_20161010_0236,positive,8397,11637,8327,11713
1737,3_20161010_0236,positive,7991,11862,7921,11938
1738,3_20161010_0236,positive,7843,11955,7773,12031
1739,3_20161010_0236,positive,7740,11663,7670,11739
1740,3_20161010_0236,negative,7531,11796,7461,11872
1741,3_20161010_0236,negative,7655,11908,7585,11984
1742,3_20161010_0236,negative,7382,11976,7312,12052
1743,3_20161010_0236,positive,7340,11771,7270,11847
1744,3_20161010_0236,negative,7069,11680,6999,11756
1745,3_20161010_0236,negative,7171,11593,7101,11669
1746,3_20161010_0236,negative,7296,11528,7226,11604
1747,3_20161010_0236,negative,7235,11431,7165,11507
1748,3_20161010_0236,positive,7101,11420,7031,11496
1749,3_20161010_0236,positive,7011,11353,6941,11429
1750,3_20161010_0236,positive,6753,11431,6683,11507
1751,3_20161010_0236,positive,6789,11453,6719,11529
1752,3_20161010_0236,positive,6736,11682,6666,11758
1753,3_20161010_0236,positive,6462,11503,6392,11579
1754,3_20161010_0236,positive,6536,11491,6466,11567
1755,3_20161010_0236,positive,6266,11789,6196,11865
1756,3_20161010_0236,negative,6427,11970,6357,12046
1757,3_20161010_0236,positive,6767,11955,6697,12031
1758,3_20161010_0236,positive,6803,11819,6733,11895
1759,3_20161010_0236,positive,6838,11853,6768,11929
1760,3_20161010_0236,positive,6426,12357,6356,12433
1761,3_20161010_0236,positive,6446,12162,6376,12238
1762,3_20161010_0236,positive,6687,12444,6617,12520
1763,3_20161010_0236,positive,6903,12345,6833,12421
1764,3_20161010_0236,positive,6473,12671,6403,12747
1765,3_20161010_0236,negative,6612,12798,6542,12874
1766,3_20161010_0236,negative,6419,13230,6349,13306
1767,3_20161010_0236,positive,6333,13350,6263,13426
1768,3_20161010_0236,positive,6225,13251,6155,13327
1769,3_20161010_0236,positive,6674,13080,6604,13156
1770,3_20161010_0236,positive,6401,12869,6331,12945
1771,3_20161010_0236,negative,6145,12629,6075,12705
1772,3_20161010_0236,negative,5971,12630,5901,12706
1773,3_20161010_0236,negative,5730,12900,5660,12976
1774,3_20161010_0236,negative,5564,12813,5494,12889
1775,3_20161010_0236,positive,5717,12964,5647,13040
1776,3_20161010_0236,positive,5811,12773,5741,12849
1777,3_20161010_0236,positive,5777,13098,5707,13174
1778,3_20161010_0236,positive,5496,13170,5426,13246
1779,3_20161010_0236,positive,5597,13342,5527,13418
1780,3_20161010_0236,positive,5852,13587,5782,13663
1781,3_20161010_0236,negative,5830,13319,5760,13395
1782,3_20161010_0236,negative,5787,13179,5717,13255
1783,3_20161010_0236,negative,5591,13015,5521,13091
1784,3_20161010_0236,positive,5055,13300,4985,13376
1785,3_20161010_0236,positive,4981,13325,4911,13401
1786,3_20161010_0236,positive,5234,12950,5164,13026
1787,3_20161010_0236,negative,5014,13043,4944,13119
1788,3_20161010_0236,negative,4881,13046,4811,13122
1789,3_20161010_0236,negative,4823,12809,4753,12885
1790,3_20161010_0236,negative,4823,12809,4753,12885
1791,3_20161010_0236,negative,4447,12980,4377,13056
1792,3_20161010_0236,negative,4602,12513,4532,12589
1793,3_20161010_0236,positive,4516,12607,4446,12683
1794,3_20161010_0236,positive,4388,12831,4318,12907
1795,3_20161010_0236,positive,4387,12866,4317,12942
1796,3_20161010_0236,positive,4264,12885,4194,12961
1797,3_20161010_0236,negative,4179,12939,4109,13015
1798,3_20161010_0236,negative,4199,12970,4129,13046
1799,3_20161010_0236,positive,4448,13148,4378,13224
1800,3_20161010_0236,positive,4289,13142,4219,13218
1801,3_20161010_0236,positive,4459,13203,4389,13279
1802,3_20161010_0236,positive,4162,13299,4092,13375
1803,3_20161010_0236,positive,3921,13409,3851,13485
1804,3_20161010_0236,positive,3782,13567,3712,13643
1805,3_20161010_0236,positive,3797,13404,3727,13480
1806,3_20161010_0236,positive,3801,13252,3731,13328
1807,3_20161010_0236,positive,3777,13085,3707,13161
1808,3_20161010_0236,positive,3691,13029,3621,13105
1809,3_20161010_0236,positive,3553,13084,3483,13160
1810,3_20161010_0236,positive,3293,13105,3223,13181
1811,3_20161010_0236,positive,3737,12765,3667,12841
1812,3_20161010_0236,negative,3743,12615,3673,12691
1813,3_20161010_0236,negative,3887,12386,3817,12462
1814,3_20161010_0236,negative,4308,12106,4238,12182
1815,3_20161010_0236,positive,3731,12187,3661,12263
1816,3_20161010_0236,positive,3756,12219,3686,12295
1817,3_20161010_0236,positive,3771,12167,3701,12243
1818,3_20161010_0236,positive,3463,12272,3393,12348
1819,3_20161010_0236,positive,3616,12187,3546,12263
1820,3_20161010_0236,positive,3199,12038,3129,12114
1821,3_20161010_0236,positive,3215,11843,3145,11919
1822,3_20161010_0236,positive,3338,11393,3268,11469
1823,3_20161010_0236,positive,3178,11352,3108,11428
1824,3_20161010_0236,positive,2917,11512,2847,11588
1825,3_20161010_0236,negative,3090,11174,3020,11250
1826,3_20161010_0236,negative,3182,11069,3112,11145
1827,3_20161010_0236,negative,2778,11369,2708,11445
1828,3_20161010_0236,negative,2921,11120,2851,11196
1829,3_20161010_0236,positive,2658,11375,2588,11451
1830,3_20161010_0236,negative,2965,10792,2895,10868
1831,3_20161010_0236,negative,2958,10708,2888,10784
1832,3_20161010_0236,negative,3110,10655,3040,10731
1833,3_20161010_0236,negative,3450,10569,3380,10645
1834,3_20161010_0236,positive,3351,10235,3281,10311
1835,3_20161010_0236,positive,3432,10199,3362,10275
1836,3_20161010_0236,positive,3652,9984,3582,10060
1837,3_20161010_0236,positive,3632,9889,3562,9965
1838,3_20161010_0236,positive,3571,9801,3501,9877
1839,3_20161010_0236,positive,3649,9598,3579,9674
1840,3_20161010_0236,positive,3649,9598,3579,9674
1841,3_20161010_0236,negative,3959,9493,3889,9569
1842,3_20161010_0236,negative,3983,9582,3913,9658
1843,3_20161010_0236,negative,3869,9617,3799,9693
1844,3_20161010_0236,negative,4098,9132,4028,9208
1845,3_20161010_0236,negative,3945,9200,3875,9276
1846,3_20161010_0236,negative,4170,9336,4100,9412
1847,3_20161010_0236,negative,4343,9130,4273,9206
1848,3_20161010_0236,positive,4183,9106,4113,9182
1849,3_20161010_0236,positive,4153,8793,4083,8869
1850,3_20161010_0236,positive,4084,8856,4014,8932
1851,3_20161010_0236,positive,4569,8964,4499,9040
1852,3_20161010_0236,positive,4501,8976,4431,9052
1853,3_20161010_0236,positive,4833,8854,4763,8930
1854,3_20161010_0236,positive,4858,8949,4788,9025
1855,3_20161010_0236,positive,4989,9032,4919,9108
1856,3_20161010_0236,positive,5166,9100,5096,9176
